Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
102,Kenny Thomas,28,SAC,PF,82,55,2293,0.505,8,0.998,0.475,0.131,0.075,0.318,0.002,0.506,0.676,0.304,0.378,0.365,0,0.721,,0.093,54,0,,0,0,,thomake01
103,Antonio Daniels,30,WAS,SG,80,17,2283,0.418,11.9,0.816,0.295,0.191,0.093,0.238,0.184,0.461,0.679,0.324,0.431,0.313,0.228,0.275,0.696,0.035,18,0.188,0.263,0,0,,daniean01
104,Zydrunas Ilgauskas,30,CLE,C,78,78,2283,0.506,6.9,0.994,0.445,0.255,0.134,0.16,0.006,0.509,0.631,0.41,0.319,0.486,0,0.593,,0.057,47,0,,2,0,,ilgauzy01
105,Mike Miller,25,MEM,SG,74,9,2268,0.466,17.1,0.554,0.226,0.038,0.033,0.257,0.446,0.513,0.657,0.207,0.44,0.441,0.407,0.481,0.877,0.012,8,0.097,0.242,0,0,6MOY-1,millemi01
106,Josh Childress,22,ATL,SF,74,10,2249,0.552,6.6,0.871,0.615,0.107,0.034,0.115,0.129,0.56,0.623,0.407,0.412,0.414,0.492,0.577,1,0.143,71,0.692,0.467,1,0,,childjo01
107,Mark Blount,30,2TM,C,81,55,2240,0.508,9.4,1,0.311,0.199,0.208,0.282,0,0.508,0.645,0.466,0.399,0.469,,0.74,,0.069,49,,,0,0,,blounma01
108,Mark Blount,30,BOS,C,39,25,1083,0.511,8.8,1,0.321,0.232,0.211,0.237,0,0.511,0.639,0.523,0.4,0.422,,0.722,,0.066,23,,,0,0,,blounma01
109,Mark Blount,30,MIN,C,42,30,1157,0.506,10.1,1,0.299,0.164,0.206,0.331,0,0.506,0.651,0.379,0.397,0.504,,0.76,,0.073,26,,,0,0,,blounma01
110,Andrés Nocioni,26,CHI,PF,82,43,2239,0.461,12.8,0.714,0.336,0.084,0.085,0.208,0.286,0.489,0.556,0.429,0.394,0.445,0.391,0.61,1,0.028,21,0.332,0.392,0,0,DPOY-13,nocioan01
111,Tony Battie,29,ORL,C,82,82,2215,0.507,8.6,0.989,0.313,0.245,0.261,0.17,0.011,0.513,0.676,0.43,0.479,0.383,0,0.718,,0.125,63,0,,1,0,,battito01
112,Metta World Peace,26,2TM,SF,56,56,2207,0.404,13.3,0.708,0.286,0.098,0.083,0.241,0.292,0.443,0.597,0.365,0.319,0.335,0.308,0.371,0.654,0.015,11,0.206,0.25,3,0,DPOY-4,artesro01
113,Metta World Peace,26,IND,SF,16,16,603,0.46,11.9,0.772,0.388,0.089,0.068,0.228,0.228,0.497,0.62,0.333,0.313,0.407,0.333,0.396,0.722,0.03,5,0.278,0.267,0,0,,artesro01
114,Metta World Peace,26,SAC,SF,40,40,1604,0.383,14.8,0.684,0.248,0.102,0.089,0.246,0.316,0.42,0.583,0.375,0.321,0.31,0.302,0.359,0.633,0.01,6,0.186,0.243,3,0,,artesro01
115,Antoine Walker,29,MIA,PF,82,19,2199,0.435,12.8,0.573,0.329,0.194,0.027,0.024,0.427,0.493,0.58,0.391,0.292,0.364,0.358,0.343,0.964,0.011,8,0.159,0.377,0,0,6MOY-11,walkean02
116,Stephon Marbury,28,NYK,PG,60,60,2193,0.451,10.5,0.866,0.415,0.115,0.063,0.273,0.134,0.472,0.505,0.416,0.388,0.464,0.317,0.218,0.758,0.001,1,0.144,0.2,1,0,,marbust01
117,Drew Gooden,24,CLE,PF,79,79,2174,0.512,6.2,0.995,0.492,0.233,0.155,0.115,0.005,0.513,0.611,0.382,0.446,0.453,0.333,0.583,1,0.118,70,0.667,0.5,0,0,,goodedr01
118,Primož Brezec,26,CHA,C,79,79,2165,0.517,9.9,0.997,0.341,0.134,0.177,0.345,0.003,0.518,0.656,0.509,0.457,0.418,0,0.682,,0.03,22,0,,0,0,,brezepr01
119,Chris Duhon,23,CHI,PG,74,38,2155,0.4,16.7,0.483,0.264,0.065,0.035,0.119,0.517,0.442,0.486,0.429,0.316,0.391,0.36,0.261,0.83,0,0,0.248,0.478,5,0,,duhonch01
120,Tyson Chandler,23,CHI,C,79,50,2121,0.565,2.4,0.996,0.781,0.113,0.078,0.025,0.004,0.567,0.629,0.406,0.364,0,0,0.506,,0.24,64,0,,0,0,,chandty01
121,Ronald Murray,26,2TM,SG,76,27,2112,0.418,11.9,0.816,0.337,0.128,0.126,0.225,0.184,0.453,0.579,0.367,0.392,0.347,0.262,0.313,0.838,0.038,18,0.298,0.333,8,0,,murraro01
122,Ronald Murray,26,SEA,SG,48,2,1085,0.397,11.6,0.831,0.322,0.151,0.135,0.224,0.169,0.432,0.572,0.324,0.426,0.307,0.224,0.278,0.824,0.044,12,0.184,0.214,5,0,,murraro01
123,Ronald Murray,26,CLE,SG,28,25,1027,0.448,12.2,0.795,0.36,0.095,0.114,0.227,0.205,0.484,0.588,0.467,0.333,0.403,0.308,0.361,0.85,0.028,6,0.431,0.393,3,0,,murraro01
124,Marko Jarić,27,MIN,PG,75,49,2102,0.399,13.6,0.765,0.341,0.041,0.076,0.307,0.235,0.43,0.513,0.435,0.279,0.374,0.301,0.419,0.9,0.007,4,0.173,0.435,5,0,,jaricma01
125,Desmond Mason,28,NOK,SF,70,55,2102,0.399,7,0.991,0.394,0.288,0.171,0.138,0.009,0.401,0.533,0.317,0.254,0.379,0.167,0.54,1,0.084,52,0.333,0.5,3,0,,masonde01
126,Damon Jones,29,CLE,PG,82,7,2089,0.387,21.7,0.244,0.069,0.02,0.029,0.126,0.756,0.417,0.559,0.3,0.286,0.387,0.377,0.48,0.907,0,0,0.31,0.417,0,0,,jonesda01
127,Jumaine Jones,26,CHA,PF,76,42,2089,0.405,17.9,0.545,0.154,0.03,0.075,0.287,0.455,0.456,0.602,0.455,0.455,0.379,0.343,0.749,0.948,0.016,11,0.427,0.42,2,0,,jonesju01
128,Donyell Marshall,32,CLE,PF,81,0,2077,0.395,16.3,0.411,0.264,0.061,0.034,0.052,0.589,0.496,0.599,0.366,0.217,0.314,0.324,0.664,0.984,0.055,32,0.577,0.338,1,0,,marshdo01
129,John Salmons,26,PHI,SG,82,24,2059,0.42,10.3,0.833,0.353,0.159,0.184,0.136,0.167,0.445,0.516,0.422,0.417,0.324,0.299,0.342,0.962,0.029,15,0.322,0.214,0,0,,salmojo01
130,Michael Finley,32,SAS,SG,77,18,2038,0.412,18.2,0.599,0.088,0.056,0.125,0.329,0.401,0.423,0.705,0.308,0.402,0.376,0.394,0.682,0.973,0.023,15,0.423,0.415,1,0,6MOY-9,finlemi01
131,Raef LaFrentz,29,BOS,PF,82,63,2033,0.431,17.4,0.482,0.205,0.043,0.043,0.19,0.518,0.474,0.513,0.25,0.417,0.495,0.392,0.794,0.991,0.024,11,0.241,0.464,0,0,,lafrera01
132,Speedy Claxton,27,NOK,PG,71,3,2019,0.413,10.9,0.914,0.307,0.171,0.122,0.314,0.086,0.426,0.54,0.405,0.411,0.333,0.27,0.296,0.706,0.005,3,0.27,0.294,2,0,6MOY-2,claxtsp01
133,Jalen Rose,33,2TM,SG,72,45,1983,0.423,13.6,0.749,0.193,0.145,0.194,0.218,0.251,0.45,0.523,0.485,0.368,0.436,0.343,0.381,0.915,0.009,6,0.61,0.4,1,0,,roseja01
134,Jalen Rose,33,TOR,SF,46,22,1236,0.404,14.2,0.742,0.17,0.152,0.202,0.217,0.258,0.45,0.526,0.515,0.356,0.433,0.27,0.362,0.968,0.011,5,0.617,0.352,1,0,,roseja01
135,Jalen Rose,33,NYK,SG,26,23,747,0.46,13,0.762,0.234,0.13,0.18,0.218,0.238,0.451,0.518,0.419,0.395,0.442,0.491,0.415,0.857,0.004,1,0.596,0.5,0,0,,roseja01
136,Anthony Johnson,31,IND,PG,75,53,1981,0.443,14.4,0.743,0.191,0.134,0.182,0.235,0.257,0.482,0.643,0.469,0.382,0.437,0.329,0.384,0.706,0.017,10,0.232,0.278,2,0,,johnsan02
137,Kwame Brown,23,LAL,C,72,49,1978,0.526,3.4,0.997,0.611,0.284,0.067,0.036,0.003,0.527,0.616,0.445,0.269,0.143,0,0.676,,0.173,63,0,,0,0,,brownkw01
138,Vladimir Radmanović,25,2TM,PF,77,27,1974,0.407,17.8,0.449,0.199,0.081,0.031,0.138,0.551,0.429,0.516,0.269,0.45,0.393,0.39,0.613,0.964,0.039,21,0.178,0.492,1,0,,radmavl01
139,Vladimir Radmanović,25,SEA,PF,47,16,1089,0.401,17.4,0.49,0.198,0.099,0.034,0.159,0.51,0.436,0.513,0.289,0.385,0.443,0.367,0.634,0.972,0.039,13,0.122,0.625,1,0,,radmavl01
140,Vladimir Radmanović,25,LAC,PF,30,11,885,0.417,18.2,0.39,0.201,0.054,0.027,0.108,0.61,0.416,0.519,0.214,0.571,0.286,0.418,0.571,0.955,0.039,8,0.247,0.41,0,0,,radmavl01
141,Baron Davis,26,GSW,PG,54,48,1971,0.389,14.9,0.624,0.254,0.124,0.092,0.153,0.376,0.434,0.607,0.28,0.405,0.288,0.315,0.133,0.451,0.026,20,0.117,0.421,6,0,,davisba01
142,Shareef Abdur-Rahim,29,SAC,PF,72,30,1961,0.525,7.9,0.965,0.392,0.29,0.071,0.212,0.035,0.536,0.657,0.464,0.4,0.455,0.227,0.535,1,0.111,65,0.182,0.25,0,0,6MOY-10,abdursh01
143,Marvin Williams,19,ATL,PF,79,7,1952,0.443,11.3,0.9,0.386,0.062,0.066,0.386,0.1,0.464,0.61,0.152,0.314,0.395,0.245,0.725,0.923,0.1,47,0.208,0,0,0,,willima02
144,Jared Jeffries,24,WAS,PF,77,77,1951,0.451,8.6,0.88,0.482,0.166,0.051,0.181,0.12,0.468,0.605,0.319,0.286,0.293,0.32,0.497,1,0.12,48,0.28,0.357,1,0,,jeffrja01
145,Yao Ming,25,HOU,C,57,57,1949,0.519,6.2,0.999,0.34,0.392,0.241,0.026,0.001,0.519,0.676,0.479,0.392,0.261,0,0.621,,0.078,63,0,,0,0,ASNBA3,mingya01
146,Matt Harpring,29,UTA,SF,71,32,1944,0.475,10,0.942,0.398,0.074,0.15,0.32,0.058,0.482,0.622,0.34,0.402,0.378,0.359,0.795,1,0.007,5,0.615,0.417,0,0,6MOY-16,harprma01
147,Erick Dampier,30,DAL,C,82,36,1934,0.493,1.7,1,0.752,0.228,0.017,0.003,0,0.493,0.521,0.43,0.167,0,,0.468,,0.176,48,,,0,0,6MOY-20,dampier01
148,Juan Dixon,27,POR,SG,76,42,1920,0.435,15,0.793,0.185,0.094,0.135,0.379,0.207,0.449,0.559,0.416,0.523,0.376,0.382,0.462,0.785,0,0,0.288,0.388,1,0,,dixonju01
149,Josh Howard,25,DAL,SF,59,58,1915,0.471,9.5,0.915,0.312,0.254,0.168,0.18,0.085,0.475,0.573,0.46,0.368,0.425,0.429,0.415,0.926,0.03,21,0.238,0.333,0,0,,howarjo01
150,James Posey,29,MIA,SF,67,63,1914,0.403,19.7,0.266,0.147,0.028,0.028,0.063,0.734,0.4,0.586,0.273,0.091,0.16,0.403,0.5,0.983,0.023,8,0.4,0.448,0,0,DPOY-13,poseyja01
151,Kevin Martin,22,SAC,SG,72,41,1913,0.48,13.2,0.672,0.328,0.082,0.086,0.176,0.328,0.534,0.637,0.422,0.617,0.354,0.369,0.571,0.909,0.075,40,0.346,0.419,0,0,,martike02
152,Keith Bogans,25,2TM,SG,72,31,1912,0.395,13.3,0.632,0.368,0.048,0.059,0.158,0.368,0.436,0.55,0.154,0.281,0.314,0.325,0.42,0.908,0.006,3,0.31,0.435,0,0,,boganke01
153,Keith Bogans,25,CHA,SG,39,9,848,0.396,13.5,0.66,0.34,0.066,0.059,0.194,0.34,0.426,0.561,0.158,0.294,0.321,0.337,0.395,0.909,0.007,2,0.296,0.448,0,0,,boganke01
154,Keith Bogans,25,HOU,SF,33,22,1064,0.395,13.1,0.602,0.398,0.027,0.059,0.117,0.398,0.448,0.539,0.143,0.267,0.3,0.314,0.449,0.906,0.004,1,0.324,0.424,0,0,,boganke01
155,Jason Collins,27,NJN,C,71,70,1895,0.397,13.1,0.954,0.275,0.05,0.13,0.5,0.046,0.404,0.444,0.077,0.382,0.42,0.25,0.911,1,0.031,8,0.333,0.5,2,0,,collija04
156,Gerald Wallace,23,CHA,SF,55,52,1895,0.538,5.3,0.915,0.701,0.059,0.041,0.114,0.085,0.562,0.632,0.314,0.292,0.358,0.28,0.512,1,0.168,91,0.46,0.348,0,0,DPOY-9,wallage01
157,Brendan Haywood,26,WAS,C,79,70,1879,0.514,3.7,1,0.549,0.368,0.072,0.012,0,0.514,0.675,0.333,0.226,0.4,,0.505,,0.162,69,,,0,0,,haywobr01
158,Rasual Butler,26,NOK,SF,79,20,1875,0.406,16.6,0.618,0.164,0.051,0.125,0.278,0.382,0.422,0.615,0.25,0.443,0.33,0.38,0.533,0.935,0.022,14,0.326,0.392,0,0,,butlera01
159,Jason Williams,30,MIA,PG,59,56,1874,0.442,16,0.525,0.277,0.05,0.043,0.155,0.475,0.506,0.571,0.433,0.538,0.404,0.372,0.149,0.766,0,0,0.205,0.441,2,0,,willija02
160,Eddy Curry,23,NYK,C,72,69,1865,0.563,2,1,0.709,0.273,0.017,0.002,0,0.563,0.652,0.331,0.6,0,,0.688,,0.246,131,,,0,0,,curryed01
161,Clifford Robinson,39,NJN,PF,80,13,1863,0.427,16.4,0.659,0.135,0.101,0.14,0.283,0.341,0.47,0.594,0.519,0.333,0.462,0.343,0.855,0.983,0.016,8,0.291,0.373,1,0,6MOY-14,robincl02
162,Marcus Camby,31,DEN,C,56,54,1857,0.465,10.9,0.983,0.362,0.072,0.091,0.458,0.017,0.472,0.647,0.34,0.322,0.384,0.091,0.721,1,0.108,68,0,,0,0,DPOY-5,cambyma01
163,Fred Jones,26,IND,SG,68,2,1837,0.417,15.5,0.665,0.211,0.088,0.118,0.249,0.335,0.457,0.653,0.388,0.318,0.381,0.337,0.294,0.81,0.041,21,0.241,0.311,0,0,,jonesfr01
164,Adonal Foyle,30,GSW,C,77,72,1824,0.507,4.3,1,0.493,0.387,0.077,0.043,0,0.507,0.574,0.474,0.304,0.385,,0.691,,0.12,31,,,0,0,,foylead01
165,Manu Ginóbili,28,SAS,SG,65,56,1813,0.462,12,0.676,0.348,0.176,0.066,0.085,0.324,0.5,0.584,0.424,0.432,0.368,0.382,0.363,0.819,0.019,11,0.221,0.417,1,0,,ginobma01
166,Shaquille O'Neal,33,MIA,C,59,58,1806,0.6,3.1,1,0.559,0.394,0.048,0,0,0.6,0.779,0.394,0.211,,,0.583,,0.269,203,,,0,0,ASNBA1,onealsh01
167,Jermaine O'Neal,27,IND,PF,51,47,1802,0.472,8.7,0.988,0.287,0.277,0.267,0.157,0.012,0.474,0.654,0.439,0.381,0.365,0.3,0.647,0.667,0.087,66,0.4,0.5,0,0,AS,onealje01
168,Ruben Patterson,30,2TM,SG,71,22,1792,0.515,3.7,0.98,0.668,0.219,0.043,0.05,0.02,0.524,0.634,0.309,0.259,0.219,0.077,0.531,1,0.107,65,0,,5,0,,patteru01
169,Ruben Patterson,30,POR,SF,45,2,1056,0.496,3.8,0.982,0.649,0.245,0.047,0.04,0.018,0.505,0.622,0.312,0.222,0.133,0,0.495,,0.098,34,0,,4,0,,patteru01
170,Ruben Patterson,30,DEN,SG,26,20,736,0.543,3.5,0.977,0.695,0.18,0.035,0.066,0.023,0.552,0.652,0.304,0.333,0.294,0.167,0.58,1,0.121,31,0,,1,0,,patteru01
171,Jameer Nelson,23,ORL,PG,62,33,1784,0.483,14.2,0.771,0.296,0.042,0.086,0.346,0.229,0.5,0.61,0.333,0.29,0.478,0.424,0.206,0.829,0.003,1,0.194,0.406,3,0,,nelsoja01
172,Steve Blake,25,POR,PG,68,57,1781,0.438,19,0.609,0.089,0.057,0.094,0.368,0.391,0.455,0.595,0.333,0.545,0.416,0.413,0.362,0.829,0.002,1,0.168,0.419,3,0,,blakest01
173,Bobby Jackson,32,MEM,PG,71,15,1775,0.382,16.2,0.556,0.229,0.067,0.056,0.205,0.444,0.377,0.497,0.3,0.167,0.327,0.389,0.21,0.853,0,0,0.334,0.45,1,0,6MOY-16,jacksbo01
174,James Jones,25,PHO,SF,75,24,1772,0.418,20.4,0.509,0.071,0.022,0.062,0.355,0.491,0.449,0.537,0.308,0.556,0.422,0.386,0.752,0.973,0.015,9,0.295,0.488,0,0,,jonesja02
175,Marquis Daniels,25,DAL,SG,62,29,1766,0.48,7,0.963,0.414,0.277,0.156,0.115,0.037,0.491,0.58,0.423,0.45,0.39,0.211,0.368,0.75,0.041,19,0.316,0.167,0,0,,daniema01
176,Danny Granger,22,IND,SF,78,17,1765,0.462,12.9,0.805,0.31,0.098,0.09,0.308,0.195,0.496,0.595,0.383,0.349,0.476,0.323,0.686,0.967,0.052,25,0.366,0.441,2,0,ROY-76MOY-16,grangda01
177,Samuel Dalembert,24,PHI,C,66,52,1761,0.531,5.4,0.997,0.515,0.228,0.192,0.062,0.003,0.533,0.658,0.357,0.451,0.391,0,0.724,,0.23,81,0,,0,0,,dalemsa01
178,Greg Buckner,29,DEN,SG,73,27,1758,0.434,16.8,0.417,0.24,0.05,0.026,0.101,0.583,0.546,0.66,0.524,0.182,0.381,0.354,0.726,0.988,0.007,3,0.374,0.286,0,0,,buckngr01
179,Tracy McGrady,26,HOU,SF,47,47,1745,0.406,15.7,0.769,0.2,0.066,0.11,0.393,0.231,0.434,0.53,0.463,0.315,0.413,0.312,0.359,0.548,0.03,28,0.056,0.385,3,0,AS,mcgratr01
180,Antonio McDyess,31,DET,PF,82,0,1733,0.509,11.9,0.996,0.252,0.054,0.259,0.432,0.004,0.511,0.738,0.267,0.469,0.434,0,0.8,,0.066,37,0.5,0,0,0,6MOY-4,mcdyean01
181,Jarron Collins,27,UTA,C,79,41,1730,0.461,8,1,0.464,0.075,0.232,0.229,0,0.461,0.608,0.238,0.354,0.344,,0.628,,0.004,1,,,0,0,,collija03
182,Chucky Atkins,31,2TM,PG,71,41,1713,0.394,17.9,0.522,0.187,0.072,0.038,0.225,0.478,0.431,0.533,0.244,0.273,0.434,0.354,0.217,0.742,0,0,0.164,0.378,3,0,,atkinch01
183,Chucky Atkins,31,WAS,SG,28,2,552,0.379,18.8,0.471,0.144,0.08,0.023,0.224,0.529,0.402,0.64,0.214,0,0.359,0.359,0.394,0.697,0,0,0.25,0.478,1,0,,atkinch01
184,Chucky Atkins,31,MEM,PG,43,39,1161,0.401,17.1,0.544,0.206,0.068,0.045,0.226,0.456,0.442,0.5,0.259,0.333,0.467,0.352,0.156,0.766,0,0,0.121,0.273,2,0,,atkinch01
185,Devin Brown,27,UTA,SG,81,14,1711,0.393,12.6,0.776,0.338,0.101,0.078,0.26,0.224,0.411,0.556,0.283,0.195,0.336,0.331,0.619,1,0.013,6,0.297,0.371,2,0,,brownde02
186,Matt Bonner,25,TOR,PF,78,6,1710,0.448,18.6,0.48,0.118,0.079,0.086,0.197,0.52,0.478,0.6,0.405,0.375,0.478,0.42,0.636,1,0.013,5,0.202,0.327,1,0,,bonnema01
187,Lorenzen Wright,30,MEM,C,78,58,1689,0.478,6.2,0.995,0.493,0.18,0.202,0.121,0.005,0.48,0.65,0.342,0.293,0.306,0,0.696,,0.113,44,0,,0,0,,wrighlo02
188,Bonzi Wells,29,SAC,SG,52,41,1684,0.463,8.1,0.927,0.481,0.144,0.103,0.199,0.073,0.482,0.6,0.398,0.254,0.377,0.222,0.573,1,0.073,40,0.711,0.25,2,0,,wellsbo01
189,Sebastian Telfair,20,POR,PG,68,30,1641,0.394,13.4,0.72,0.33,0.062,0.08,0.247,0.28,0.411,0.545,0.222,0.326,0.308,0.352,0.17,0.719,0,0,0.216,0.457,3,0,,telfase01
190,Jarrett Jack,22,POR,SG,79,4,1599,0.442,13.3,0.822,0.25,0.129,0.121,0.322,0.178,0.48,0.579,0.473,0.423,0.428,0.263,0.254,1,0.002,1,0.329,0.28,1,0,,jackja01
191,Leandro Barbosa,23,PHO,SG,57,11,1592,0.481,12,0.654,0.427,0.069,0.065,0.093,0.346,0.501,0.574,0.282,0.324,0.453,0.444,0.409,0.793,0.002,0,0.316,0.371,2,0,6MOY-7,barbole01
192,Joey Graham,23,TOR,SF,80,24,1581,0.478,11.9,0.79,0.283,0.164,0.145,0.198,0.21,0.517,0.641,0.559,0.467,0.341,0.333,0.621,0.966,0.065,24,0.517,0.378,1,0,,grahajo01
193,Jeff Foster,29,IND,C,63,37,1581,0.552,2.3,0.984,0.872,0.072,0.02,0.02,0.016,0.561,0.601,0.222,0.2,0.4,0,0.667,,0.12,28,0,,0,0,,fosteje01
194,Francisco Elson,29,DEN,C,72,54,1579,0.532,10,0.982,0.394,0.074,0.123,0.391,0.018,0.538,0.679,0.476,0.343,0.468,0.2,0.8,0,0.197,49,0.6,0.333,0,0,,elsonfr01
195,Earl Watson,26,2TM,PG,70,10,1578,0.43,16.9,0.466,0.206,0.092,0.057,0.11,0.534,0.46,0.543,0.404,0.552,0.304,0.404,0.284,0.918,0.008,2,0.199,0.463,2,0,,watsoea01
196,Earl Watson,26,DEN,PG,46,10,975,0.429,17.9,0.39,0.227,0.05,0.021,0.092,0.61,0.482,0.547,0.5,0.667,0.269,0.395,0.453,0.941,0.011,2,0.262,0.444,2,0,,watsoea01
197,Earl Watson,26,SEA,PG,24,0,603,0.432,16,0.559,0.181,0.145,0.101,0.132,0.441,0.441,0.537,0.364,0.522,0.333,0.42,0.125,0.881,0.004,0,0.09,0.556,0,0,,watsoea01
198,Channing Frye,22,NYK,C,65,14,1572,0.477,10.3,0.986,0.273,0.217,0.181,0.314,0.014,0.479,0.583,0.453,0.388,0.458,0.333,0.623,1,0.067,38,0.333,0.667,0,0,ROY-56MOY-11,fryech01
199,Šarūnas Jasikevičius,29,IND,PG,75,15,1557,0.396,18.6,0.45,0.093,0.117,0.128,0.112,0.55,0.435,0.4,0.52,0.4,0.417,0.364,0.369,0.686,0,0,0.208,0.469,3,0,,jasiksa01
200,Kenyon Martin,28,DEN,PF,56,49,1546,0.495,8.9,0.963,0.373,0.188,0.162,0.24,0.037,0.505,0.683,0.336,0.454,0.396,0.227,0.733,0.8,0.167,95,0.5,0.364,0,0,,martike01
201,Nate Robinson,21,NYK,PG,72,26,1544,0.407,13,0.742,0.342,0.08,0.087,0.234,0.258,0.411,0.503,0.267,0.306,0.364,0.397,0.308,0.741,0.009,5,0.397,0.466,7,0,,robinna01
202,Devean George,28,LAL,SF,71,5,1542,0.4,16.4,0.624,0.202,0.054,0.075,0.292,0.376,0.453,0.488,0.565,0.438,0.411,0.313,0.608,0.94,0.042,14,0.444,0.394,1,0,,georgde01
203,Earl Boykins,29,DEN,PG,60,0,1542,0.41,15.8,0.729,0.144,0.082,0.16,0.343,0.271,0.434,0.568,0.5,0.396,0.379,0.346,0.311,0.71,0,0,0.168,0.233,0,0,6MOY-5,boykiea01
204,Chris Mihm,26,LAL,C,59,56,1541,0.501,5.9,1,0.436,0.329,0.12,0.115,0,0.501,0.61,0.464,0.327,0.377,,0.609,,0.087,37,,,0,0,,mihmch01
205,Brian Cook,25,LAL,PF,81,46,1535,0.511,14.1,0.836,0.249,0.057,0.131,0.399,0.164,0.527,0.591,0.517,0.418,0.525,0.429,0.764,1,0.057,25,0.071,0.333,1,0,,cookbr01
